uid,gender,age,buy,student,city,bin_age,bin_buy
871,1,3,0,1,0,1,0
872,0,4,1,1,3,0,1
873,0,4,0,1,3,0,0
874,0,3,1,1,0,1,1
875,1,3,1,1,1,1,1
876,1,2,2,1,0,1,1
877,0,4,1,1,1,0,1
878,0,3,0,1,2,1,0
879,0,4,0,1,0,0,0
880,0,4,0,1,0,0,0
881,0,3,1,1,0,1,1
882,0,4,1,1,2,0,1
883,1,3,2,1,0,1,1
884,0,3,1,1,0,1,1
885,0,3,0,1,3,1,0
886,1,0,1,0,0,0,1
887,0,4,1,1,2,0,1
888,1,0,0,0,3,0,0
889,1,2,1,1,0,1,1
890,0,4,0,1,3,0,0
891,0,3,0,1,2,1,0
892,0,0,0,1,2,0,0
893,0,0,1,1,1,0,1
894,0,4,1,1,2,0,1
895,0,2,0,1,0,1,0
896,0,0,0,1,0,0,0
897,1,4,2,1,3,0,1
898,1,2,0,1,2,1,0
899,0,4,1,1,0,0,1
900,0,0,1,0,0,0,1
901,0,4,1,1,3,0,1
902,0,0,0,1,0,0,0
903,0,4,1,1,2,0,1
904,0,0,0,1,2,0,0
905,0,4,1,1,2,0,1
906,0,2,1,1,1,1,1
907,0,4,1,1,2,0,1
908,1,3,2,1,1,1,1
909,0,2,1,1,0,1,1
910,0,0,1,1,0,0,1
911,1,3,1,1,3,1,1
912,0,3,0,1,0,1,0
913,0,4,1,1,0,0,1
914,0,3,0,1,0,1,0
915,0,4,1,1,3,0,1
916,0,3,1,1,3,1,1
917,1,4,0,1,2,0,0
918,0,4,1,1,1,0,1
919,0,4,1,1,0,0,1
920,0,3,1,1,0,1,1
921,1,3,1,1,3,1,1
922,0,4,1,1,1,0,1
923,0,4,1,1,0,0,1
924,1,4,1,1,0,0,1
925,1,4,1,1,0,0,1
926,0,0,0,1,3,0,0
927,0,4,1,1,3,0,1
928,0,4,0,0,0,0,0
929,0,3,1,1,0,1,1
930,0,2,2,1,0,1,1
931,0,3,0,1,3,1,0
932,0,0,0,0,0,0,0
933,0,5,1,1,0,0,1
934,0,4,1,1,0,0,1
935,0,4,1,1,0,0,1
936,1,3,1,1,2,1,1
937,0,4,1,1,1,0,1
938,0,3,1,1,3,1,1
939,0,0,0,1,0,0,0
940,0,4,0,1,3,0,0
941,1,2,0,1,2,1,0
942,0,4,1,1,1,0,1
943,1,4,1,1,2,0,1
944,0,3,2,1,3,1,1
945,0,2,1,1,1,1,1
946,0,5,1,0,1,0,1
947,0,4,1,1,0,0,1
948,1,2,1,1,0,1,1
949,0,1,1,1,0,1,1
950,0,1,0,1,2,1,0
951,0,3,1,1,3,1,1
952,1,0,0,1,3,0,0
953,1,0,1,1,0,0,1
954,0,1,0,1,3,1,0
955,0,3,2,1,2,1,1
956,0,4,0,0,0,0,0
957,0,0,0,1,3,0,0
958,1,4,0,1,2,0,0
959,0,4,1,1,2,0,1
960,1,0,0,1,3,0,0
961,1,4,1,1,2,0,1
962,0,4,0,1,0,0,0
963,0,4,1,1,0,0,1
964,0,2,1,1,0,1,1
965,1,0,1,1,2,0,1
966,0,4,0,1,0,0,0
967,0,0,1,1,3,0,1
968,0,4,2,1,1,0,1
969,0,4,1,1,0,0,1
970,0,0,0,0,0,0,0
971,0,5,0,1,3,0,0
972,0,4,0,1,0,0,0
973,1,0,1,0,2,0,1
974,0,2,1,1,0,1,1
975,0,0,0,1,0,0,0
976,0,4,1,1,0,0,1
977,0,4,1,1,2,0,1
978,0,3,1,1,0,1,1
979,1,2,2,1,2,1,1
980,1,5,0,1,2,0,0
981,0,4,0,1,2,0,0
982,0,4,0,1,3,0,0
983,0,4,1,1,3,0,1
984,0,0,1,1,2,0,1
985,0,0,0,1,0,0,0
986,0,4,1,1,3,0,1
987,0,0,1,1,0,0,1
988,1,2,1,1,2,1,1
989,0,3,1,1,3,1,1
990,1,2,1,1,0,1,1
991,0,4,0,1,2,0,0
992,1,3,1,1,3,1,1
993,1,0,1,1,3,0,1
994,1,1,0,1,2,1,0
995,0,4,1,1,2,0,1
996,0,4,1,1,0,0,1
997,1,4,1,1,0,0,1
998,0,0,1,1,3,0,1
999,0,2,1,1,0,1,1
1000,0,0,1,0,2,0,1
1001,0,4,1,1,0,0,1
1002,1,3,1,1,0,1,1
1003,1,0,1,1,3,0,1
1004,0,5,1,1,3,0,1
1005,0,5,0,1,3,0,0
1006,0,0,1,0,0,0,1
1007,0,3,0,1,2,1,0
1008,0,2,1,1,0,1,1
1009,0,2,1,1,0,1,1
1010,0,5,0,1,0,0,0
1011,0,0,0,0,3,0,0
1012,0,4,0,1,0,0,0
1013,0,4,1,1,0,0,1
1014,0,0,0,0,3,0,0
1015,0,3,1,1,2,1,1
1016,0,5,0,1,0,0,0
1017,1,2,1,1,0,1,1
1018,0,4,2,1,0,0,1
1019,0,4,1,1,2,0,1
1020,0,2,1,1,3,1,1
1021,0,3,2,1,3,1,1
1022,0,0,1,0,2,0,1
1023,0,4,1,1,0,0,1
1024,1,5,1,1,0,0,1
1025,0,2,1,1,3,1,1
1026,0,3,1,1,2,1,1
1027,0,2,1,1,1,1,1
1028,1,0,1,1,2,0,1
1029,1,4,2,1,1,0,1
1030,1,2,0,1,0,1,0
1031,1,2,1,1,3,1,1
1032,0,3,1,1,3,1,1
1033,0,4,0,0,2,0,0
1034,0,0,1,1,0,0,1
1035,0,3,2,1,0,1,1
1036,0,3,0,1,1,1,0
1037,0,3,1,1,2,1,1
1038,0,4,1,1,2,0,1
1039,0,4,1,1,0,0,1
1040,0,0,0,1,0,0,0
1041,0,4,1,1,2,0,1
1042,0,4,2,1,0,0,1
1043,1,5,0,1,0,0,0
1044,0,3,1,1,3,1,1
1045,1,3,1,1,3,1,1
1046,1,2,0,1,3,1,0
1047,1,2,0,1,2,1,0
1048,0,0,0,1,3,0,0
1049,1,3,1,1,0,1,1
1050,1,3,0,1,3,1,0
1051,1,2,1,1,0,1,1
1052,0,4,0,1,2,0,0
1053,0,4,0,1,0,0,0
1054,0,4,1,1,2,0,1
1055,1,3,0,1,2,1,0
1056,0,3,0,1,2,1,0
1057,0,0,0,1,0,0,0
1058,0,3,0,1,0,1,0
1059,0,3,1,1,0,1,1
1060,1,2,1,1,0,1,1
1061,1,4,1,1,1,0,1
1062,1,5,1,1,2,0,1
1063,0,4,1,1,0,0,1
1064,0,4,1,1,2,0,1
1065,0,4,1,1,3,0,1
1066,1,4,1,1,0,0,1
1067,0,2,1,1,0,1,1
1068,1,4,0,1,3,0,0
1069,0,5,0,1,3,0,0
1070,0,4,1,1,0,0,1
1071,0,4,0,1,0,0,0
1072,0,2,1,1,1,1,1
1073,0,3,1,1,1,1,1
1074,1,3,0,1,2,1,0
1075,0,3,1,1,0,1,1
1076,0,0,0,1,3,0,0
1077,0,4,1,1,0,0,1
1078,0,0,0,1,3,0,0
1079,0,0,0,0,0,0,0
1080,0,4,1,1,2,0,1
1081,0,4,1,1,1,0,1
1082,0,2,1,1,1,1,1
1083,0,3,0,1,3,1,0
1084,0,5,0,1,0,0,0
1085,0,0,0,1,3,0,0
1086,0,4,1,0,0,0,1
1087,0,4,0,1,3,0,0
1088,0,2,1,1,0,1,1
1089,0,0,0,1,0,0,0
1090,0,0,1,1,1,0,1
1091,1,4,0,1,3,0,0
1092,0,4,1,1,0,0,1
1093,0,3,1,1,2,1,1
1094,0,5,1,1,2,0,1
1095,0,2,2,1,0,1,1
1096,1,1,1,1,1,1,1
1097,0,2,2,1,0,1,1
1098,0,4,0,1,2,0,0
1099,0,2,0,1,3,1,0
1100,0,3,1,1,2,1,1
1101,0,5,0,1,2,0,0
1102,0,3,1,1,0,1,1
1103,0,0,0,1,2,0,0
1104,1,2,0,1,3,1,0
1105,0,4,1,1,1,0,1
1106,1,0,1,0,3,0,1
1107,0,2,1,1,0,1,1
1108,0,0,0,1,0,0,0
1109,0,4,0,1,1,0,0
1110,0,3,1,1,3,1,1
1111,0,0,0,0,0,0,0
1112,0,4,1,1,0,0,1
1113,1,3,0,1,0,1,0
1114,0,0,0,0,0,0,0
1115,1,2,1,1,1,1,1
1116,1,0,0,1,3,0,0
1117,1,2,0,1,3,1,0
1118,0,5,0,1,2,0,0
1119,0,3,1,1,2,1,1
1120,1,3,1,1,2,1,1
1121,0,4,1,1,3,0,1
1122,0,2,1,1,0,1,1
1123,0,4,0,1,3,0,0
1124,1,4,1,1,0,0,1
1125,0,0,1,1,3,0,1
1126,1,2,0,1,0,1,0
1127,0,2,1,1,0,1,1
1128,0,4,1,1,0,0,1
1129,0,2,1,1,3,1,1
1130,0,4,1,1,0,0,1
1131,0,3,1,1,0,1,1
1132,0,2,0,1,3,1,0
1133,0,4,1,1,0,0,1
1134,0,3,1,1,0,1,1
1135,0,2,1,1,0,1,1
1136,1,0,0,1,0,0,0
1137,0,2,1,1,0,1,1
1138,0,3,1,1,3,1,1
1139,0,3,0,1,1,1,0
1140,0,2,0,1,0,1,0
1141,0,0,1,1,0,0,1
1142,0,5,1,1,2,0,1
1143,0,4,1,1,0,0,1
1144,1,2,1,1,0,1,1
1145,0,3,2,1,0,1,1
1146,0,5,0,1,2,0,0
1147,0,3,1,1,0,1,1
1148,1,0,1,1,2,0,1
1149,0,4,1,1,0,0,1
1150,0,0,1,0,3,0,1
1151,0,0,0,1,0,0,0
1152,0,0,0,1,0,0,0
1153,0,4,1,1,0,0,1
1154,0,2,1,1,1,1,1
1155,0,4,1,1,0,0,1
1156,1,4,1,1,0,0,1
1157,0,0,0,1,3,0,0
1158,0,4,0,1,2,0,0
1159,0,4,0,1,0,0,0
1160,0,0,1,1,2,0,1
1161,0,5,0,1,2,0,0
1162,0,0,1,0,0,0,1
1163,0,0,0,0,0,0,0
1164,1,4,1,1,1,0,1
1165,1,4,1,1,3,0,1
1166,1,0,1,1,0,0,1
1167,1,2,0,1,3,1,0
1168,1,4,2,1,0,0,1
1169,0,2,1,1,2,1,1
1170,1,3,1,1,0,1,1
1171,0,2,1,1,2,1,1
1172,1,3,1,1,0,1,1
1173,0,0,1,1,2,0,1
1174,0,0,1,1,3,0,1
1175,1,4,1,1,2,0,1
1176,0,0,0,1,3,0,0
1177,0,4,1,1,1,0,1
1178,1,2,1,1,0,1,1
1179,1,4,1,1,0,0,1
1180,0,4,1,1,0,0,1
1181,1,2,1,1,0,1,1
1182,1,4,1,1,3,0,1
1183,0,3,1,1,1,1,1
1184,0,3,0,1,2,1,0
1185,0,4,1,1,1,0,1
1186,1,0,0,0,0,0,0
1187,0,0,0,1,0,0,0
1188,0,2,1,1,3,1,1
1189,1,1,0,1,0,1,0
1190,1,3,1,1,0,1,1
1191,0,0,1,1,0,0,1
1192,0,4,0,1,2,0,0
1193,0,0,2,1,1,0,1
1194,0,3,0,1,1,1,0
1195,1,2,1,1,3,1,1
1196,0,2,1,1,0,1,1
1197,0,0,0,1,0,0,0
1198,0,4,1,0,3,0,1
1199,0,4,1,1,0,0,1
1200,0,3,1,1,3,1,1
1201,0,4,1,1,2,0,1
1202,1,0,1,1,1,0,1
1203,0,3,1,1,0,1,1
1204,1,3,0,1,1,1,0
1205,0,3,0,1,0,1,0
1206,0,4,0,1,0,0,0
1207,1,4,1,1,3,0,1
1208,1,4,1,1,0,0,1
1209,1,4,1,1,0,0,1
1210,0,0,1,1,0,0,1
1211,0,4,0,1,0,0,0
1212,0,5,0,1,3,0,0
1213,0,2,2,1,3,1,1
1214,1,1,1,1,1,1,1
1215,1,3,1,1,3,1,1
1216,0,3,1,1,0,1,1
1217,0,4,1,1,1,0,1
1218,0,4,2,1,0,0,1
1219,0,2,1,1,1,1,1
1220,0,1,1,1,3,1,1
1221,0,4,1,1,3,0,1
1222,0,0,1,1,0,0,1
1223,0,4,0,1,0,0,0
1224,0,3,1,1,0,1,1
1225,0,4,1,1,2,0,1
1226,0,4,1,1,3,0,1
1227,0,0,1,0,1,0,1
1228,0,0,0,0,0,0,0
1229,0,4,1,1,1,0,1
1230,1,3,1,1,1,1,1
1231,0,5,1,1,0,0,1
1232,1,3,0,1,2,1,0
1233,0,0,1,1,1,0,1
1234,0,0,0,1,3,0,0
1235,0,2,1,1,1,1,1
1236,0,2,2,1,3,1,1
1237,0,0,1,0,1,0,1
1238,0,3,0,1,2,1,0
1239,1,3,1,1,0,1,1
1240,0,4,1,1,0,0,1
1241,1,3,1,1,3,1,1
1242,0,4,2,1,2,0,1
1243,1,3,1,1,3,1,1
1244,0,0,1,0,0,0,1
1245,0,0,0,1,0,0,0
1246,1,3,1,1,0,1,1
1247,1,4,0,1,2,0,0
1248,0,4,0,1,3,0,0
1249,0,2,0,1,0,1,0
1250,1,4,1,1,0,0,1
1251,1,4,2,1,0,0,1
1252,0,1,1,1,3,1,1
1253,1,4,1,1,0,0,1
1254,0,0,0,1,2,0,0
1255,0,4,1,1,0,0,1
1256,1,2,1,1,2,1,1
1257,0,4,1,1,0,0,1
1258,1,2,1,1,3,1,1
1259,1,2,1,1,3,1,1
1260,0,4,0,1,2,0,0
1261,1,4,1,1,3,0,1
1262,1,2,2,1,3,1,1
1263,0,3,1,1,0,1,1
1264,0,4,1,1,0,0,1
1265,0,4,1,1,0,0,1
1266,1,3,1,1,1,1,1
1267,0,2,1,1,2,1,1
1268,0,5,0,1,0,0,0
1269,1,0,0,0,3,0,0
1270,0,3,1,1,0,1,1
1271,1,0,1,1,0,0,1
1272,0,2,1,1,0,1,1
1273,0,2,0,1,3,1,0
1274,0,0,1,1,3,0,1
1275,0,3,1,1,0,1,1
1276,1,3,1,1,0,1,1
1277,0,4,1,1,0,0,1
1278,1,3,1,1,2,1,1
1279,1,4,2,1,2,0,1
1280,1,0,1,1,1,0,1
1281,1,3,1,1,0,1,1
1282,0,4,0,0,1,0,0
1283,0,3,1,1,0,1,1
1284,0,4,1,1,0,0,1
1285,0,2,1,1,3,1,1
1286,1,4,1,1,0,0,1
1287,0,2,1,1,1,1,1
1288,1,2,1,1,3,1,1
1289,0,4,1,1,3,0,1
1290,0,1,2,1,0,1,1
1291,0,0,1,0,3,0,1
1292,1,3,2,1,3,1,1
1293,1,2,1,1,2,1,1
1294,0,0,1,1,0,0,1
1295,0,2,1,1,1,1,1
1296,0,4,1,1,0,0,1
1297,0,0,1,1,3,0,1
1298,0,3,0,1,3,1,0
1299,0,4,1,1,1,0,1
1300,1,4,0,1,2,0,0
1301,0,3,1,1,1,1,1
1302,0,4,1,0,0,0,1
1303,0,2,1,1,0,1,1
1304,0,3,1,1,0,1,1
1305,0,3,0,1,3,1,0
1306,0,4,1,1,3,0,1
1307,0,4,1,1,2,0,1
1308,0,4,1,1,0,0,1
1309,1,4,0,1,0,0,0
1310,0,4,1,1,2,0,1
1311,1,3,0,1,0,1,0
1312,0,3,1,1,0,1,1
1313,0,4,1,1,0,0,1
1314,0,0,0,1,2,0,0
1315,1,0,1,0,0,0,1
1316,1,0,0,1,2,0,0
1317,0,3,1,1,2,1,1
1318,0,4,1,1,3,0,1
1319,0,4,1,1,1,0,1
1320,0,0,1,1,0,0,1
1321,0,3,2,1,0,1,1
1322,1,2,0,1,2,1,0
1323,0,4,0,1,2,0,0
1324,0,4,0,1,2,0,0
1325,0,0,1,1,3,0,1
1326,1,0,1,0,0,0,1
1327,0,3,0,1,0,1,0
1328,0,3,1,1,2,1,1
1329,0,0,0,1,0,0,0
1330,0,4,1,1,0,0,1
1331,0,2,1,1,2,1,1
1332,1,4,1,1,0,0,1
1333,0,0,0,0,0,0,0
1334,0,3,1,1,0,1,1
1335,0,0,1,1,3,0,1
1336,0,5,1,1,0,0,1
1337,1,3,1,1,0,1,1
1338,0,2,1,1,1,1,1
1339,1,3,1,1,2,1,1
1340,1,2,2,1,0,1,1
1341,0,1,1,1,0,1,1
1342,1,2,1,1,0,1,1
1343,0,2,2,1,0,1,1
1344,1,4,1,1,1,0,1
1345,0,3,1,1,1,1,1
1346,1,3,0,1,0,1,0
1347,0,0,0,0,2,0,0
1348,1,3,1,1,3,1,1
1349,0,4,1,1,3,0,1
1350,1,4,0,1,3,0,0
1351,1,4,1,1,0,0,1
1352,0,2,0,1,2,1,0
1353,0,0,0,1,2,0,0
1354,0,2,0,1,2,1,0
1355,1,4,0,1,2,0,0
1356,0,3,1,1,2,1,1
1357,0,4,1,1,0,0,1
1358,0,0,1,0,0,0,1
1359,0,4,1,1,2,0,1
1360,0,0,1,1,0,0,1
1361,1,4,1,1,0,0,1
1362,1,4,0,1,0,0,0
1363,0,4,1,1,0,0,1
1364,0,4,1,1,2,0,1
1365,0,4,0,1,0,0,0
1366,1,2,1,1,2,1,1
1367,0,0,0,1,1,0,0
1368,0,3,1,1,0,1,1
1369,0,4,1,1,3,0,1
1370,0,0,0,1,2,0,0
1371,1,3,0,1,3,1,0
1372,0,4,2,1,3,0,1
1373,0,2,1,1,0,1,1
1374,0,3,0,1,0,1,0
1375,0,2,1,1,0,1,1
1376,0,4,0,1,2,0,0
1377,0,3,1,1,0,1,1
1378,0,2,0,1,2,1,0
1379,1,4,1,1,3,0,1
1380,0,3,0,1,0,1,0
1381,1,1,1,1,1,1,1
1382,0,0,1,0,0,0,1
1383,0,2,1,1,0,1,1
1384,0,4,1,1,3,0,1
1385,0,0,0,1,0,0,0
1386,0,0,0,0,0,0,0
1387,0,3,1,1,1,1,1
1388,0,4,1,1,0,0,1
1389,0,0,0,1,3,0,0
1390,0,4,0,1,2,0,0
1391,0,0,0,0,0,0,0
1392,0,2,1,1,0,1,1
1393,0,4,2,1,0,0,1
1394,0,4,0,1,0,0,0
1395,0,5,0,1,2,0,0
1396,1,4,0,0,0,0,0
1397,1,0,0,1,3,0,0
1398,0,4,1,0,2,0,1
1399,0,4,0,1,3,0,0
1400,0,4,1,1,1,0,1
1401,0,4,1,1,2,0,1
1402,0,2,1,1,0,1,1
1403,0,4,1,1,2,0,1
1404,0,3,2,1,0,1,1
1405,0,5,0,1,3,0,0
1406,0,0,0,1,3,0,0
1407,0,3,1,1,0,1,1
1408,0,0,0,0,3,0,0
1409,0,4,0,1,3,0,0
1410,0,0,0,1,0,0,0
1411,0,3,0,1,0,1,0
1412,1,3,1,1,0,1,1
1413,0,0,1,1,1,0,1
1414,0,2,0,1,0,1,0
1415,0,4,1,1,0,0,1
1416,1,2,1,1,0,1,1
1417,1,2,0,1,2,1,0
1418,1,0,1,0,3,0,1
1419,0,0,0,0,0,0,0
1420,0,3,1,1,0,1,1
1421,0,3,1,1,2,1,1
1422,0,3,1,1,2,1,1
1423,1,2,1,1,3,1,1
1424,0,3,1,1,2,1,1
1425,0,2,0,1,3,1,0
1426,0,3,0,1,2,1,0
1427,0,4,1,1,3,0,1
1428,0,4,1,1,3,0,1
1429,1,0,0,0,3,0,0
1430,0,0,0,0,2,0,0
1431,1,3,1,1,3,1,1
1432,1,4,0,1,2,0,0
1433,0,4,0,1,0,0,0
1434,0,3,0,1,3,1,0
1435,0,4,1,1,2,0,1
1436,0,4,1,1,3,0,1
1437,0,0,1,0,2,0,1
1438,0,4,1,1,3,0,1
1439,0,3,1,1,2,1,1
1440,0,2,0,1,3,1,0
1441,0,0,0,0,0,0,0
1442,0,0,1,1,0,0,1
1443,0,0,1,1,0,0,1
1444,0,3,2,1,0,1,1
1445,0,0,0,0,0,0,0
1446,0,4,2,1,3,0,1
1447,0,0,0,1,3,0,0
1448,0,0,1,1,0,0,1
1449,1,3,1,1,0,1,1
1450,0,3,1,1,0,1,1
1451,0,2,1,1,0,1,1
1452,0,0,0,1,3,0,0
1453,0,2,1,1,0,1,1
1454,0,0,1,1,3,0,1
1455,0,0,1,1,1,0,1
1456,0,4,1,1,0,0,1
1457,0,0,0,1,0,0,0
1458,0,3,1,1,1,1,1
1459,0,0,0,1,3,0,0
1460,0,5,0,1,3,0,0
1461,0,3,1,1,2,1,1
1462,0,4,1,1,2,0,1
1463,0,0,1,1,0,0,1
1464,1,3,1,1,2,1,1
1465,0,5,0,1,2,0,0
1466,0,2,1,1,0,1,1
1467,1,0,1,1,2,0,1
1468,0,0,1,1,2,0,1
1469,1,4,1,1,0,0,1
1470,0,2,1,1,2,1,1
1471,0,2,1,1,0,1,1
1472,0,3,0,1,2,1,0
1473,0,3,1,1,0,1,1
1474,0,0,0,1,1,0,0
1475,0,2,1,1,1,1,1
1476,0,0,1,0,0,0,1
1477,0,0,1,0,0,0,1
1478,0,4,0,1,1,0,0
1479,0,4,1,1,0,0,1
1480,1,0,0,0,3,0,0
1481,0,4,0,1,0,0,0
1482,0,2,1,1,0,1,1
1483,0,2,1,1,2,1,1
1484,0,0,1,0,0,0,1
1485,0,3,1,1,0,1,1
1486,0,4,0,1,3,0,0
1487,1,0,0,1,0,0,0
1488,0,3,1,1,3,1,1
1489,0,2,1,1,0,1,1
1490,0,4,1,1,0,0,1
1491,0,3,1,1,3,1,1
1492,0,5,0,1,3,0,0
1493,1,4,1,1,3,0,1
1494,0,2,2,1,0,1,1
1495,0,0,0,1,0,0,0
1496,0,3,1,1,0,1,1
1497,0,4,1,1,2,0,1
1498,1,5,0,1,1,0,0
1499,0,0,0,1,0,0,0
1500,0,3,1,1,0,1,1
1501,0,0,0,1,1,0,0
1502,1,5,1,1,2,0,1
1503,0,0,0,1,3,0,0
1504,1,0,1,1,0,0,1
1505,0,5,1,1,3,0,1
1506,1,2,0,1,3,1,0
1507,0,0,0,0,3,0,0
1508,0,5,0,1,3,0,0
1509,0,4,2,1,2,0,1
1510,0,3,1,1,3,1,1
1511,0,4,0,1,0,0,0
1512,0,4,0,1,2,0,0
1513,0,0,1,1,0,0,1
1514,0,4,0,1,0,0,0
1515,0,1,0,1,0,1,0
1516,0,0,0,1,0,0,0
1517,1,3,1,1,0,1,1
1518,1,0,1,1,0,0,1
1519,0,3,1,1,2,1,1
1520,0,4,1,1,3,0,1
1521,0,4,1,1,2,0,1
1522,0,0,1,1,0,0,1
1523,0,3,2,1,0,1,1
1524,0,5,0,1,2,0,0
1525,0,4,1,1,2,0,1
1526,0,2,0,1,2,1,0
1527,1,4,1,1,1,0,1
1528,1,2,1,1,0,1,1
1529,1,3,1,1,3,1,1
1530,1,2,1,1,0,1,1
1531,0,3,0,1,0,1,0
1532,0,2,1,1,0,1,1
1533,1,3,0,1,0,1,0
1534,0,0,0,1,2,0,0
1535,0,3,1,1,3,1,1
1536,0,0,1,1,0,0,1
1537,0,4,1,1,0,0,1
1538,0,4,1,1,0,0,1
1539,0,4,1,1,1,0,1
1540,0,4,1,1,2,0,1
1541,0,0,1,1,0,0,1
1542,0,2,0,1,0,1,0
1543,1,0,0,1,2,0,0
1544,0,5,0,0,0,0,0
1545,1,2,0,1,0,1,0
1546,0,3,0,1,2,1,0
1547,1,0,1,1,2,0,1
1548,0,4,1,1,1,0,1
1549,0,2,1,1,0,1,1
1550,0,2,1,1,3,1,1
1551,0,0,0,1,2,0,0
1552,0,3,1,1,0,1,1
1553,1,0,0,1,2,0,0
1554,1,3,1,1,0,1,1
1555,1,3,1,1,0,1,1
1556,1,4,0,1,3,0,0
1557,0,4,0,1,3,0,0
1558,0,4,1,1,0,0,1
1559,0,1,0,1,2,1,0
1560,0,4,0,1,3,0,0
1561,0,1,1,1,2,1,1
1562,0,4,0,1,2,0,0
1563,0,4,1,1,1,0,1
1564,0,2,1,1,3,1,1
1565,1,3,1,1,0,1,1
1566,0,3,1,1,0,1,1
1567,0,3,0,1,0,1,0
1568,0,0,0,1,1,0,0
1569,0,3,0,1,0,1,0
1570,0,1,1,1,0,1,1
1571,0,0,1,0,1,0,1
1572,0,0,1,1,0,0,1
1573,0,2,1,1,0,1,1
1574,0,5,0,1,0,0,0
1575,0,4,1,1,0,0,1
1576,1,2,1,1,2,1,1
1577,1,3,1,1,2,1,1
1578,0,4,2,1,3,0,1
1579,0,0,0,0,0,0,0
1580,1,0,1,0,2,0,1
1581,1,4,2,1,0,0,1
1582,1,3,2,1,0,1,1
1583,0,4,0,1,0,0,0
1584,0,4,1,1,2,0,1
1585,1,2,1,1,3,1,1
1586,0,3,1,1,2,1,1
1587,0,3,1,1,0,1,1
1588,0,3,1,1,0,1,1
1589,0,2,1,1,0,1,1
1590,0,0,0,0,0,0,0
1591,0,2,1,1,2,1,1
1592,0,3,1,1,0,1,1
1593,0,2,2,1,1,1,1
1594,1,2,0,1,0,1,0
1595,0,2,2,1,1,1,1
1596,0,0,0,1,2,0,0
1597,0,4,1,1,3,0,1
1598,0,2,0,1,3,1,0
1599,0,0,0,1,3,0,0
1600,1,3,1,1,0,1,1
1601,0,2,1,1,3,1,1
1602,0,2,1,1,0,1,1
1603,0,4,0,1,2,0,0
1604,0,2,1,1,0,1,1
1605,0,5,0,1,3,0,0
1606,0,0,0,0,0,0,0
1607,0,4,1,1,2,0,1
1608,0,0,0,0,3,0,0
1609,0,4,1,1,0,0,1
1610,1,3,1,1,0,1,1
1611,1,2,0,1,3,1,0
1612,0,4,1,1,2,0,1
1613,0,3,1,1,0,1,1
1614,0,4,1,1,1,0,1
1615,0,0,1,1,3,0,1
1616,1,2,1,1,2,1,1
1617,1,0,1,1,0,0,1
1618,0,0,0,1,0,0,0
1619,1,0,0,1,2,0,0
1620,0,0,0,1,0,0,0
1621,1,3,1,1,0,1,1
1622,1,2,1,1,3,1,1
1623,0,0,1,1,2,0,1
1624,0,0,0,1,3,0,0
1625,0,0,0,0,1,0,0
1626,1,0,0,0,2,0,0
1627,1,4,1,1,0,0,1
1628,0,5,0,1,2,0,0
1629,1,2,1,1,0,1,1
1630,1,4,1,1,0,0,1
1631,0,4,1,1,3,0,1
1632,0,0,1,1,3,0,1
1633,1,3,1,1,3,1,1
1634,0,4,1,1,3,0,1
1635,0,2,1,1,0,1,1
1636,0,0,0,1,0,0,0
1637,0,0,0,1,0,0,0
1638,0,2,1,1,3,1,1
1639,0,4,0,1,3,0,0
1640,0,5,0,1,3,0,0
1641,0,4,1,1,0,0,1
1642,0,1,1,1,1,1,1
1643,0,0,0,1,3,0,0
1644,0,0,1,0,0,0,1
1645,1,3,1,1,0,1,1
1646,1,2,2,1,3,1,1
1647,1,5,0,1,0,0,0
1648,0,2,1,1,3,1,1
1649,1,2,1,1,2,1,1
1650,0,5,0,1,3,0,0
1651,0,2,1,1,0,1,1
1652,0,0,0,1,1,0,0
1653,1,4,1,1,0,0,1
1654,0,3,1,1,0,1,1
1655,1,4,0,1,3,0,0
1656,1,2,0,1,3,1,0
1657,1,3,1,1,0,1,1
1658,0,0,0,1,2,0,0
1659,0,0,0,1,3,0,0
1660,0,4,0,1,3,0,0
1661,0,3,1,1,0,1,1
1662,0,3,1,1,3,1,1
1663,0,0,1,1,0,0,1
1664,0,4,1,1,0,0,1
1665,0,0,1,1,0,0,1
1666,0,4,2,1,0,0,1
1667,0,3,1,1,2,1,1
1668,1,3,1,1,0,1,1
1669,0,2,0,1,3,1,0
1670,0,0,0,1,0,0,0
1671,0,2,1,1,0,1,1
1672,1,3,1,1,2,1,1
1673,0,4,1,1,0,0,1
1674,0,3,1,1,0,1,1
1675,1,4,0,1,2,0,0
1676,0,2,1,1,2,1,1
1677,1,2,0,1,3,1,0
1678,0,3,1,1,1,1,1
1679,0,2,2,1,0,1,1
1680,0,3,2,1,0,1,1
1681,0,5,0,1,2,0,0
1682,0,3,1,1,1,1,1
1683,1,3,0,1,2,1,0
1684,0,5,1,1,3,0,1
1685,1,0,1,1,0,0,1
1686,1,3,0,1,3,1,0
1687,0,0,1,1,0,0,1
1688,0,0,0,0,0,0,0
1689,1,4,1,1,0,0,1
1690,1,2,1,1,0,1,1
1691,0,4,1,1,2,0,1
1692,0,2,1,1,3,1,1
1693,0,0,0,1,0,0,0
1694,1,2,1,1,1,1,1
1695,0,0,1,1,0,0,1
1696,0,4,0,1,0,0,0
1697,0,3,1,1,1,1,1
1698,0,5,1,1,0,0,1
1699,0,4,1,1,0,0,1
